created_at,id,text,province
Thu Nov 01 08:11:48 +0800 2018,4301458591847956,"""唉""",100
Thu Nov 01 08:11:48 +0800 2018,4301458591845904,"""╯﹏╰""",32
Thu Nov 01 08:11:49 +0800 2018,4301458591092796,"""！""",100
Thu Nov 01 08:11:48 +0800 2018,4301458591092033,"""W8P6Eh66xv""",51
Thu Nov 01 08:11:47 +0800 2018,4301458587838333,"""嗯嗯嗯""",37
Thu Nov 01 08:11:46 +0800 2018,4301458583154981,"""，，""",100
Thu Nov 01 08:11:45 +0800 2018,4301458578958198,"""走好""",100
Thu Nov 01 08:11:44 +0800 2018,4301458570114834,"""[抱抱]""",50
Thu Nov 01 08:11:42 +0800 2018,4301458566850457,"""2010，开始读剑桥博士，读到这里，好感动""",22
Thu Nov 01 08:11:43 +0800 2018,4301458565919481,"""收款码店上""",100
Thu Nov 01 08:11:39 +0800 2018,4301458554254115,"""好走""",52
Thu Nov 01 08:11:37 +0800 2018,4301458545858199,"""大师""",100
Thu Nov 01 08:11:36 +0800 2018,4301458541661809,"""江湖已去""",100
Thu Nov 01 08:11:35 +0800 2018,4301458541115626,"""拜拜了，武侠梦[可怜]""",100
Thu Nov 01 08:11:35 +0800 2018,4301458541113973,"""金庸去世，2018也许是一个时代的结束，飞雪连天射白鹿，笑书神侠倚碧鸳。慢慢的，我们记忆中的人物都在退场[伤心]""",14
Thu Nov 01 08:11:37 +0800 2018,4301458540745556,"""1""",11
Thu Nov 01 08:11:33 +0800 2018,4301458533263915,"""[泪]""",34
Thu Nov 01 08:11:32 +0800 2018,4301458524322824,"""[泪]""",100
Thu Nov 01 08:11:30 +0800 2018,4301458516284382,"""裸了啦""",42
Thu Nov 01 08:11:27 +0800 2018,4301458507885524,"""走好""",11
Thu Nov 01 08:11:27 +0800 2018,4301458498789283,"""。。。""",100
Thu Nov 01 08:11:22 +0800 2018,4301458482656354,"""[微笑]""",51
Thu Nov 01 08:11:20 +0800 2018,4301458473945156,"""jjjh""",14
Thu Nov 01 08:11:16 +0800 2018,4301458457151580,"""爱做梦的人能长寿""",100
Thu Nov 01 08:11:16 +0800 2018,4301458452637161,"""大侠""",44
Thu Nov 01 08:11:14 +0800 2018,4301458449114432,"""？""",22
Thu Nov 01 08:11:14 +0800 2018,4301458444245882,"""大侠""",44
Thu Nov 01 08:11:09 +0800 2018,4301458427763520,"""[悲伤]""",34
Thu Nov 01 08:11:08 +0800 2018,4301458423564269,"""真是可惜了""",100
Thu Nov 01 08:11:06 +0800 2018,4301458420181100,"""文人""",23
Thu Nov 01 08:11:01 +0800 2018,4301458394178336,"""…！！！""",23
Thu Nov 01 08:11:00 +0800 2018,4301458390605656,"""默哀""",37
Thu Nov 01 08:10:56 +0800 2018,4301458373814457,"""，""",41
Thu Nov 01 08:10:56 +0800 2018,4301458373814003,"""[蜡烛]""",100
Thu Nov 01 08:10:55 +0800 2018,4301458369301479,"""🙏🙏🙏""",11
Thu Nov 01 08:10:54 +0800 2018,4301458364788231,"""嗯""",36
Thu Nov 01 08:10:53 +0800 2018,4301458360591346,"""老师圆了多少人的武侠梦，估计数不清。""",35
Thu Nov 01 08:10:52 +0800 2018,4301458356705291,"""一路走好""",37
Thu Nov 01 08:10:52 +0800 2018,4301458356391914,"""她""",100
Thu Nov 01 08:10:51 +0800 2018,4301458353017530,"""[挖鼻]""",32
Thu Nov 01 08:10:51 +0800 2018,4301458352825987,"""Q""",100
Thu Nov 01 08:10:50 +0800 2018,4301458348817202,"""，""",100
Thu Nov 01 08:10:50 +0800 2018,4301458347996011,"""[可怜][可怜][可怜][可怜]""",41
Thu Nov 01 08:10:48 +0800 2018,4301458344107160,"""看""",100
Thu Nov 01 08:10:48 +0800 2018,4301458340231269,"""人""",42
Thu Nov 01 08:10:48 +0800 2018,4301458339597767,"""66666""",100
Thu Nov 01 08:10:49 +0800 2018,4301458339355492,"""n k k""",100
Thu Nov 01 08:10:43 +0800 2018,4301458323115516,"""走好""",51
Thu Nov 01 08:10:43 +0800 2018,4301458319432258,"""。。。""",100
Thu Nov 01 08:10:39 +0800 2018,4301458302126245,"""@少女本5:_""",35
Thu Nov 01 08:10:35 +0800 2018,4301458285655750,"""唉～""",13
Thu Nov 01 08:10:33 +0800 2018,4301458277451957,"""😌""",44
Thu Nov 01 08:10:33 +0800 2018,4301458276935981,"""[思考][思考]""",13
Thu Nov 01 08:10:33 +0800 2018,4301458276935641,"""666""",22
Thu Nov 01 08:10:33 +0800 2018,4301458276933866,"""哎以后没有金庸的新剧了，""",31
Thu Nov 01 08:10:33 +0800 2018,4301458272226196,"""可惜了，一路走好！[蜡烛][蜡烛]""",100
Thu Nov 01 08:10:29 +0800 2018,4301458264856594,"""走好""",100
Thu Nov 01 08:10:29 +0800 2018,4301458264665383,"""[给你小心心]""",100
Thu Nov 01 08:10:29 +0800 2018,4301458260140778,"""查老一路走好""",13
Thu Nov 01 08:10:27 +0800 2018,4301458251698298,"""侠之大者""",33
Thu Nov 01 08:10:26 +0800 2018,4301458247874275,"""谢""",44
Thu Nov 01 08:10:26 +0800 2018,4301458247873621,"""一路走好！""",100
Thu Nov 01 08:10:24 +0800 2018,4301458239479163,"""一路走好！""",43
Thu Nov 01 08:10:24 +0800 2018,4301458239103768,"""！！""",14
Thu Nov 01 08:10:19 +0800 2018,4301458218941037,"""～""",21
Thu Nov 01 08:10:18 +0800 2018,4301458214743189,"""啊""",100
Thu Nov 01 08:10:17 +0800 2018,4301458214219399,"""。。""",51
Thu Nov 01 08:10:16 +0800 2018,4301458205823483,"""每一部都是经典，承载了儿时所有的快乐。""",13
Thu Nov 01 08:10:16 +0800 2018,4301458205095551,"""珍惜眼前人""",51
Thu Nov 01 08:10:15 +0800 2018,4301458201627086,"""嗯""",23
Thu Nov 01 08:10:13 +0800 2018,4301458193302662,"""的""",100
Thu Nov 01 08:10:10 +0800 2018,4301458185356613,"""哦""",100
Thu Nov 01 08:10:11 +0800 2018,4301458184834322,"""(ง •̀_•́)ง""",13
Thu Nov 01 08:10:10 +0800 2018,4301458180705845,"""，。，，""",22
Thu Nov 01 08:10:10 +0800 2018,4301458180636223,"""再:见金大侠""",100
Thu Nov 01 08:10:09 +0800 2018,4301458180323965,"""一路走好""",100
Thu Nov 01 08:10:07 +0800 2018,4301458168112787,"""斯人已去 笑言万存""",100
Thu Nov 01 08:10:04 +0800 2018,4301458155443452,"""怀念""",43
Thu Nov 01 08:10:05 +0800 2018,4301458154748695,"""大侠一路走好""",100
Thu Nov 01 08:10:03 +0800 2018,4301458150552010,"""。""",100
Thu Nov 01 08:10:02 +0800 2018,4301458147047348,"""。。""",11
Thu Nov 01 08:09:57 +0800 2018,4301458125745557,"""擦擦擦""",21
Thu Nov 01 08:09:55 +0800 2018,4301458117656217,"""！""",45
Thu Nov 01 08:09:54 +0800 2018,4301458113989977,"""1""",32
Thu Nov 01 08:09:54 +0800 2018,4301458113458099,"""[可怜][可怜][可怜]""",61
Thu Nov 01 08:09:52 +0800 2018,4301458108950985,"""🙏🙏🙏""",37
Thu Nov 01 08:09:52 +0800 2018,4301458105060613,"""您走好[心]""",43
Thu Nov 01 08:09:51 +0800 2018,4301458101395786,"""一代传奇""",100
Thu Nov 01 08:09:51 +0800 2018,4301458100864064,"""金老走好""",31
Thu Nov 01 08:09:50 +0800 2018,4301458100861767,"""………""",35
Thu Nov 01 08:09:51 +0800 2018,4301458100557544,"""走好""",51
Thu Nov 01 08:09:51 +0800 2018,4301458096009521,"""🙏""",44
Thu Nov 01 08:09:47 +0800 2018,4301458083422471,"""没有了""",11
Thu Nov 01 08:09:41 +0800 2018,4301458058572321,"""号唱歌""",100
Thu Nov 01 08:09:40 +0800 2018,4301458054374377,"""我给你洗名字""",14
Thu Nov 01 08:09:39 +0800 2018,4301458050829664,"""!""",64
Thu Nov 01 08:09:37 +0800 2018,4301458046819722,"""。""",37
Thu Nov 01 08:09:38 +0800 2018,4301458046630647,"""[悲伤][悲伤]""",44
Thu Nov 01 08:09:35 +0800 2018,4301458033688553,"""一路走好""",13
Thu Nov 01 08:09:36 +0800 2018,4301458033338367,"""[蜡烛][蜡烛][蜡烛]""",50
Thu Nov 01 08:09:34 +0800 2018,4301458029489674,"""133654""",50
Thu Nov 01 08:09:30 +0800 2018,4301458012695773,"""额""",100
Thu Nov 01 08:09:24 +0800 2018,4301457988049061,"""[泪]""",100
Thu Nov 01 08:09:24 +0800 2018,4301457987461675,"""有些事就是很突然呀""",61
Thu Nov 01 08:09:22 +0800 2018,4301457979462881,"""！！""",14
Thu Nov 01 08:09:21 +0800 2018,4301457975454163,"""嗯""",35
Thu Nov 01 08:09:21 +0800 2018,4301457970403516,"""[悲伤][悲伤]""",11
Thu Nov 01 08:09:19 +0800 2018,4301457966513931,"""霸气""",100
Thu Nov 01 08:09:19 +0800 2018,4301457966513034,"""侠义小说弟一人""",100
Thu Nov 01 08:09:17 +0800 2018,4301457958074114,"""笑傲江湖""",100
Thu Nov 01 08:09:18 +0800 2018,4301457957816906,"""[允悲][允悲][允悲]""",41
Thu Nov 01 08:09:13 +0800 2018,4301457941281169,"""[太开心]""",37
Thu Nov 01 08:09:09 +0800 2018,4301457924486928,"""逝者安息 生者坚强""",34
Thu Nov 01 08:09:08 +0800 2018,4301457921142472,"""走好""",100
Thu Nov 01 08:09:08 +0800 2018,4301457920592204,"""走好""",100
Thu Nov 01 08:09:08 +0800 2018,4301457920288050,"""早""",44
Thu Nov 01 08:09:07 +0800 2018,4301457920286646,"""🌸""",34
Thu Nov 01 08:09:05 +0800 2018,4301457907997111,"""一""",100
Thu Nov 01 08:09:03 +0800 2018,4301457903895993,"""太可惜了""",100
Thu Nov 01 08:09:02 +0800 2018,4301457895400403,"""一代大侠已""",31
Thu Nov 01 08:09:03 +0800 2018,4301457894883084,"""[蜡烛]""",43
Thu Nov 01 08:09:00 +0800 2018,4301457890897447,"""收""",100
Thu Nov 01 08:08:59 +0800 2018,4301457882807113,"""[失望]""",23
Thu Nov 01 08:08:58 +0800 2018,4301457879160386,"""啊""",32
Thu Nov 01 08:08:55 +0800 2018,4301457870208658,"""哎""",34
Thu Nov 01 08:08:55 +0800 2018,4301457866011749,"""武林一生""",51
Thu Nov 01 08:08:56 +0800 2018,4301457865513788,"""可惜了""",41
Thu Nov 01 08:08:53 +0800 2018,4301457852926807,"""！""",100
Thu Nov 01 08:08:45 +0800 2018,4301457819361496,"""。。。""",32
Thu Nov 01 08:08:40 +0800 2018,4301457803033254,"""[加油][加油][加油]""",400
Thu Nov 01 08:08:38 +0800 2018,4301457798834913,"""。。。""",35
Thu Nov 01 08:08:37 +0800 2018,4301457790811032,"""哦""",31
Thu Nov 01 08:08:37 +0800 2018,4301457785796665,"""哇""",100
Thu Nov 01 08:08:30 +0800 2018,4301457761050044,"""额""",100
Thu Nov 01 08:08:29 +0800 2018,4301457757225613,"""关心""",100
Thu Nov 01 08:08:29 +0800 2018,4301457756851360,"""早""",100
Thu Nov 01 08:08:25 +0800 2018,4301457740059742,"""[哈哈]""",21
Thu Nov 01 08:08:25 +0800 2018,4301457739757194,"""好""",21
Thu Nov 01 08:08:24 +0800 2018,4301457735860788,"""先生走好。""",41
Thu Nov 01 08:08:25 +0800 2018,4301457735449937,"""走好""",41
Thu Nov 01 08:08:22 +0800 2018,4301457728027744,"""[失望][悲伤]""",100
Thu Nov 01 08:08:22 +0800 2018,4301457727162397,"""金庸先生去世，代表了一个武侠世界的崩塌""",62
Thu Nov 01 08:08:20 +0800 2018,4301457719630686,"""一代人的武侠""",34
Thu Nov 01 08:08:19 +0800 2018,4301457719440093,"""1""",15
Thu Nov 01 08:08:19 +0800 2018,4301457715243213,"""啊""",23
Thu Nov 01 08:08:17 +0800 2018,4301457706430746,"""没有""",100
Thu Nov 01 08:08:15 +0800 2018,4301457698641687,"""好""",31
Thu Nov 01 08:08:15 +0800 2018,4301457698072132,"""1""",22
Thu Nov 01 08:08:14 +0800 2018,4301457693872465,"""[微笑]""",44
Thu Nov 01 08:08:11 +0800 2018,4301457681848981,"""过去了""",37
Thu Nov 01 08:08:11 +0800 2018,4301457681847920,"""h""",100
Thu Nov 01 08:08:08 +0800 2018,4301457668944218,"""|""",64
Thu Nov 01 08:08:07 +0800 2018,4301457664746641,"""千古""",42
Thu Nov 01 08:08:05 +0800 2018,4301457656659266,"""[泪]""",37
Thu Nov 01 08:08:05 +0800 2018,4301457656049499,"""👍 👍 👍 👍 👍 👍""",100
Thu Nov 01 08:08:03 +0800 2018,4301457648264749,"""1""",32
Thu Nov 01 08:08:02 +0800 2018,4301457643875987,"""大侠一路走好""",37
Thu Nov 01 08:08:03 +0800 2018,4301457643145790,"""大侠""",100
Thu Nov 01 08:08:01 +0800 2018,4301457639257731,"""深切悼念金庸大师。""",61
Thu Nov 01 08:07:59 +0800 2018,4301457626363955,"""武汉目录""",21
Thu Nov 01 08:07:57 +0800 2018,4301457622762299,"""一路走好[蜡烛]""",44
Thu Nov 01 08:07:58 +0800 2018,4301457622168435,"""一路走好""",100
Thu Nov 01 08:07:56 +0800 2018,4301457619138012,"""四""",100
Thu Nov 01 08:07:56 +0800 2018,4301457618686101,"""😏""",51
Thu Nov 01 08:07:54 +0800 2018,4301457610166484,"""@20元30G全国流量: 金庸去世，2018也许是一个时代的结束，飞雪连天射白鹿，笑书神侠倚碧鸳。慢慢的，我们记忆中的人物都在退场[伤心]""",100
Thu Nov 01 08:07:52 +0800 2018,4301457601472455,"""👍""",100
Thu Nov 01 08:07:47 +0800 2018,4301457580480857,"""。""",34
Thu Nov 01 08:07:44 +0800 2018,4301457568763668,"""，""",13
Thu Nov 01 08:07:44 +0800 2018,4301457568182055,"""……""",100
Thu Nov 01 08:07:44 +0800 2018,4301457567885900,"""[鲜花]""",35
Thu Nov 01 08:07:40 +0800 2018,4301457555976854,"""[淚]""",100
Thu Nov 01 08:07:41 +0800 2018,4301457555288905,"""侠之大者""",100
Thu Nov 01 08:07:40 +0800 2018,4301457551386906,"""666""",100
Thu Nov 01 08:07:39 +0800 2018,4301457547189811,"""@王王乐杨: 杏子林， 华山颠，碧海潮生独孤剑。 汉水旁，风陵渡，晓寒深处情花毒。 无涯秋水鹤笔翁，霜华星竹向问天。 虽千万人吾往矣。悄立雁门，绝壁无余字，莫声谷，风清扬……""",100
Thu Nov 01 08:07:37 +0800 2018,4301457542990687,"""谢谢你的小说，精彩了华人世界的生活。""",400
Thu Nov 01 08:07:37 +0800 2018,4301457542693063,"""[good]""",100
Thu Nov 01 08:07:36 +0800 2018,4301457534595304,"""侠之大者""",11
Thu Nov 01 08:07:37 +0800 2018,4301457534060646,"""[微笑][微笑][微笑][微笑][微笑][微笑][微笑][微笑][微笑]""",100
Thu Nov 01 08:07:27 +0800 2018,4301457496808043,"""一路走好""",34
Thu Nov 01 08:07:23 +0800 2018,4301457480013674,"""……""",23
Thu Nov 01 08:07:22 +0800 2018,4301457476216172,"""呃呃呃额额的呃呃呃""",21
Thu Nov 01 08:07:21 +0800 2018,4301457472204903,"""江湖""",35
Thu Nov 01 08:07:18 +0800 2018,4301457459610058,"""。""",37
Thu Nov 01 08:07:18 +0800 2018,4301457459021222,"""[泪]""",33
Thu Nov 01 08:07:16 +0800 2018,4301457454822699,"""。""",13
Thu Nov 01 08:07:17 +0800 2018,4301457450148146,"""悲伤""",100
Thu Nov 01 08:07:15 +0800 2018,4301457446428292,"""额""",41
Thu Nov 01 08:07:14 +0800 2018,4301457442196095,"""大师千古，江湖再见""",64
Thu Nov 01 08:07:11 +0800 2018,4301457434232449,""".""",100
Thu Nov 01 08:07:13 +0800 2018,4301457433366634,"""[蜡烛]""",35
Thu Nov 01 08:07:10 +0800 2018,4301457425433858,"""[微笑]""",37
Thu Nov 01 08:07:10 +0800 2018,4301457420779807,"""啊""",100
Thu Nov 01 08:07:07 +0800 2018,4301457417440005,"""🙏 🙏""",36
Thu Nov 01 08:07:07 +0800 2018,4301457412808567,"""好""",100
Thu Nov 01 08:07:06 +0800 2018,4301457409234280,"""。。。""",32
Thu Nov 01 08:07:04 +0800 2018,4301457399800733,"""一路走好(✪▽✪)""",100
Thu Nov 01 08:07:03 +0800 2018,4301457396013817,"""[心]""",13
Thu Nov 01 08:06:59 +0800 2018,4301457379221883,"""可惜""",41
Thu Nov 01 08:06:57 +0800 2018,4301457371265474,"""[蜡烛][蜡烛][蜡烛]""",41
Thu Nov 01 08:06:58 +0800 2018,4301457370432228,"""可惜了一个创造经典的人""",100
Thu Nov 01 08:06:53 +0800 2018,4301457354472847,"""就是带你进入空间""",33
Thu Nov 01 08:06:50 +0800 2018,4301457342327993,"""呵呵""",100
Thu Nov 01 08:06:50 +0800 2018,4301457341728579,"""👍""",51
Thu Nov 01 08:06:48 +0800 2018,4301457337236355,"""[笑而不语]""",100
Thu Nov 01 08:06:47 +0800 2018,4301457333931433,"""。。。""",100
Thu Nov 01 08:06:47 +0800 2018,4301457329283483,"""一路走好""",100
Thu Nov 01 08:06:43 +0800 2018,4301457312048244,"""。。。。""",100
Thu Nov 01 08:06:43 +0800 2018,4301457312047164,"""111""",100
Thu Nov 01 08:06:41 +0800 2018,4301457303302175,"""美好""",12
Thu Nov 01 08:06:38 +0800 2018,4301457291949606,"""嗯""",100
Thu Nov 01 08:06:38 +0800 2018,4301457291499992,"""金庸老师一路走好[泪]""",41
Thu Nov 01 08:06:37 +0800 2018,4301457287754462,"""一代大侠""",100
Thu Nov 01 08:06:37 +0800 2018,4301457287301753,"""一路走好""",11
Thu Nov 01 08:06:37 +0800 2018,4301457286856400,"""👍""",22
Thu Nov 01 08:06:35 +0800 2018,4301457278753239,"""🙏""",33
Thu Nov 01 08:06:35 +0800 2018,4301457278458781,"""厉害""",41
Thu Nov 01 08:06:34 +0800 2018,4301457274706471,"""！""",100
Thu Nov 01 08:06:33 +0800 2018,4301457270061496,"""！？？？""",13
Thu Nov 01 08:06:30 +0800 2018,4301457258364181,"""华山剑，输了留下蛋蛋""",44
Thu Nov 01 08:06:29 +0800 2018,4301457254168186,"""@少女本5:。""",37
Thu Nov 01 08:06:29 +0800 2018,4301457253269292,"""[good][good][good]""",41
Thu Nov 01 08:06:29 +0800 2018,4301457248759358,"""g""",35
Thu Nov 01 08:06:25 +0800 2018,4301457241571286,"""金大侠走好🙏🙏🙏""",32
Thu Nov 01 08:06:22 +0800 2018,4301457228788411,"""o""",100
Thu Nov 01 08:06:23 +0800 2018,4301457228368600,"""哈哈哈，，早上好""",12
Thu Nov 01 08:06:20 +0800 2018,4301457215773867,"""|""",64
Thu Nov 01 08:06:18 +0800 2018,4301457207800389,"""已阅""",100
Thu Nov 01 08:06:17 +0800 2018,4301457203176338,"""🙏🙏""",44
Thu Nov 01 08:06:15 +0800 2018,4301457198977753,"""🙏""",100
Thu Nov 01 08:06:14 +0800 2018,4301457194779217,"""不喜欢睡觉睡觉睡觉""",100
Thu Nov 01 08:06:15 +0800 2018,4301457194489639,"""走好""",100
Thu Nov 01 08:06:11 +0800 2018,4301457177957591,"""侠义永存""",37
Thu Nov 01 08:06:09 +0800 2018,4301457173786390,"""大师""",61
Thu Nov 01 08:06:09 +0800 2018,4301457170203688,"""[伤心][伤心][伤心][伤心]""",21
Thu Nov 01 08:06:10 +0800 2018,4301457169304171,"""一代人的回忆""",21
Thu Nov 01 08:06:07 +0800 2018,4301457161192923,"""。""",100
Thu Nov 01 08:06:05 +0800 2018,4301457152766839,"""也一样一样一样一样""",100
Thu Nov 01 08:06:04 +0800 2018,4301457149214165,"""额""",100
Thu Nov 01 08:06:03 +0800 2018,4301457148568151,"""可惜了""",41
Thu Nov 01 08:06:00 +0800 2018,4301457127347588,"""？""",53
Thu Nov 01 08:05:58 +0800 2018,4301457118956570,""".""",100
Thu Nov 01 08:05:58 +0800 2018,4301457118956539,"""缅怀金庸""",100
Thu Nov 01 08:05:55 +0800 2018,4301457111073457,"""。。。。""",44
Thu Nov 01 08:05:54 +0800 2018,4301457106874751,"""唉""",42
Thu Nov 01 08:05:54 +0800 2018,4301457106369434,"""呵呵呵呵""",41
Thu Nov 01 08:05:51 +0800 2018,4301457094636408,"""一路走好！""",100
Thu Nov 01 08:05:50 +0800 2018,4301457089586714,"""🙏""",100
Thu Nov 01 08:05:48 +0800 2018,4301457081679732,"""，""",35
Thu Nov 01 08:05:42 +0800 2018,4301457056204387,"""[good][good][good]""",45
Thu Nov 01 08:05:41 +0800 2018,4301457052467489,"""平安""",100
Thu Nov 01 08:05:39 +0800 2018,4301457039240764,"""祝老人家一路走好""",100
Thu Nov 01 08:05:36 +0800 2018,4301457031010616,"""经典""",35
Thu Nov 01 08:05:34 +0800 2018,4301457027273945,"""经典""",21
Thu Nov 01 08:05:34 +0800 2018,4301457023078583,"""江湖再无金大侠，一路走好""",100
Thu Nov 01 08:05:33 +0800 2018,4301457018876686,"""。。。""",100
Thu Nov 01 08:05:31 +0800 2018,4301457014677250,"""有点不敢相信""",100
Thu Nov 01 08:05:31 +0800 2018,4301457010302985,"""……""",100
Thu Nov 01 08:05:31 +0800 2018,4301457010301092,"""致敬""",50
Thu Nov 01 08:05:30 +0800 2018,4301457006103755,"""o""",14
Thu Nov 01 08:05:27 +0800 2018,4301456993506959,"""@驴视频: 江湖再无金大侠，走好[蜡烛]""",100
Thu Nov 01 08:05:27 +0800 2018,4301456993222398,"""可惜，真是不舍""",22
Thu Nov 01 08:05:27 +0800 2018,4301456993088086,"""走好""",100
Thu Nov 01 08:05:25 +0800 2018,4301456985549242,"""？？？？？""",100
Thu Nov 01 08:05:24 +0800 2018,4301456985547474,"""大侠一路走好！""",32
Thu Nov 01 08:05:24 +0800 2018,4301456981351169,"""嗯嗯""",100
Thu Nov 01 08:05:24 +0800 2018,4301456980501451,"""1""",21
Thu Nov 01 08:05:22 +0800 2018,4301456972952744,"""走好""",100
Thu Nov 01 08:05:22 +0800 2018,4301456972223914,"""好""",13
Thu Nov 01 08:05:21 +0800 2018,4301456968312821,"""我的偶像""",100
Thu Nov 01 08:05:15 +0800 2018,4301456947759192,"""一路走好""",36
Thu Nov 01 08:05:14 +0800 2018,4301456939365232,"""侠义还在""",400
Thu Nov 01 08:05:14 +0800 2018,4301456939361881,"""。。。。""",100
Thu Nov 01 08:05:14 +0800 2018,4301456938634492,"""[悲伤]""",42
Thu Nov 01 08:05:14 +0800 2018,4301456938632480,"""……""",21
Thu Nov 01 08:05:12 +0800 2018,4301456930521312,"""武侠小说家""",44
Thu Nov 01 08:05:11 +0800 2018,4301456921763646,"""毋""",100
Thu Nov 01 08:05:05 +0800 2018,4301456901573852,"""。。。""",53
Thu Nov 01 08:05:01 +0800 2018,4301456884590721,"""!""",64
Thu Nov 01 08:05:01 +0800 2018,4301456884308149,"""喜欢""",37
Thu Nov 01 08:05:00 +0800 2018,4301456880392296,"""1""",33
Thu Nov 01 08:05:00 +0800 2018,4301456880108898,"""。。""",100
Thu Nov 01 08:04:58 +0800 2018,4301456876567582,"""[泪]""",41
Thu Nov 01 08:04:55 +0800 2018,4301456863312167,"""安""",44
Thu Nov 01 08:04:55 +0800 2018,4301456859774186,"""好走""",21
Thu Nov 01 08:04:55 +0800 2018,4301456859114418,"""逝者安息？""",34
Thu Nov 01 08:04:50 +0800 2018,4301456838120236,"""。。。""",23
Thu Nov 01 08:04:49 +0800 2018,4301456834205235,"""。""",100
Thu Nov 01 08:04:48 +0800 2018,4301456830198405,"""走好""",100
Thu Nov 01 08:04:49 +0800 2018,4301456829461130,"""[鼓掌]""",32
Thu Nov 01 08:04:43 +0800 2018,4301456809204521,"""一路走好""",100
Thu Nov 01 08:04:42 +0800 2018,4301456809203468,"""十号""",61
Thu Nov 01 08:04:41 +0800 2018,4301456800807527,"""走好""",37
Thu Nov 01 08:04:40 +0800 2018,4301456796415817,"""[蜡烛][蜡烛][蜡烛]""",36
Thu Nov 01 08:04:39 +0800 2018,4301456792409525,"""金典""",53
Thu Nov 01 08:04:38 +0800 2018,4301456788212062,"""厉害了""",100
Thu Nov 01 08:04:36 +0800 2018,4301456783815198,"""悄然离去""",33
Thu Nov 01 08:04:35 +0800 2018,4301456775616753,"""。。。""",100
Thu Nov 01 08:04:35 +0800 2018,4301456775419198,"""嗯""",100
Thu Nov 01 08:04:28 +0800 2018,4301456746225075,"""🙏""",34
Thu Nov 01 08:04:28 +0800 2018,4301456746026212,"""世间再无大侠""",32
Thu Nov 01 08:04:25 +0800 2018,4301456738088961,"""。。。。。。。。。""",100
Thu Nov 01 08:04:24 +0800 2018,4301456733148448,"""[悲伤][悲伤]""",11
Thu Nov 01 08:04:23 +0800 2018,4301456725495899,"""走好！""",35
Thu Nov 01 08:04:21 +0800 2018,4301456717283390,"""1""",15
Thu Nov 01 08:04:20 +0800 2018,4301456707789289,"""。""",11
Thu Nov 01 08:04:17 +0800 2018,4301456695202654,"""[汗]""",37
Thu Nov 01 08:04:15 +0800 2018,4301456692090827,"""好""",100
Thu Nov 01 08:04:14 +0800 2018,4301456687241234,"""路过点赞的朋友们必发财""",22
Thu Nov 01 08:04:15 +0800 2018,4301456686811751,"""心碎""",21
Thu Nov 01 08:04:12 +0800 2018,4301456678827150,"""1""",32
Thu Nov 01 08:04:11 +0800 2018,4301456674905217,"""。""",21
Thu Nov 01 08:04:12 +0800 2018,4301456674224883,"""可惜""",100
Thu Nov 01 08:04:07 +0800 2018,4301456662307255,"""[good]""",44
Thu Nov 01 08:04:06 +0800 2018,4301456653246561,"""[泪][泪][泪]""",37
Thu Nov 01 08:04:00 +0800 2018,4301456628925559,"""可惜了""",100
Thu Nov 01 08:04:01 +0800 2018,4301456628073075,"""。。。""",13
Thu Nov 01 08:03:57 +0800 2018,4301456620713181,""".""",12
Thu Nov 01 08:03:59 +0800 2018,4301456619682087,"""[心]""",41
Thu Nov 01 08:03:55 +0800 2018,4301456612131315,"""顶""",100
Thu Nov 01 08:03:55 +0800 2018,4301456607725332,"""侠义人生""",31
Thu Nov 01 08:03:54 +0800 2018,4301456603737848,"""[赞][赞][赞]""",41
Thu Nov 01 08:03:54 +0800 2018,4301456603250653,"""好的""",100
Thu Nov 01 08:03:52 +0800 2018,4301456599537040,"""她""",13
Thu Nov 01 08:03:52 +0800 2018,4301456595127244,"""不会""",100
Thu Nov 01 08:03:52 +0800 2018,4301456594508613,"""。。。""",100
Thu Nov 01 08:03:52 +0800 2018,4301456590313572,"""😊""",100
Thu Nov 01 08:03:50 +0800 2018,4301456581922467,"""？""",100
Thu Nov 01 08:03:50 +0800 2018,4301456581922326,"""ԅ(¯ㅂ¯ԅ)""",100
Thu Nov 01 08:03:48 +0800 2018,4301456578544617,"""[蜡烛][蜡烛][蜡烛]""",34
Thu Nov 01 08:03:46 +0800 2018,4301456569335032,"""以后感觉不会看古装武打片了""",32
Thu Nov 01 08:03:45 +0800 2018,4301456565949594,"""i""",33
Thu Nov 01 08:03:45 +0800 2018,4301456560944510,"""[污]""",100
Thu Nov 01 08:03:41 +0800 2018,4301456549604285,"""哦哦""",100
Thu Nov 01 08:03:41 +0800 2018,4301456548940816,"""啦啦""",100
Thu Nov 01 08:03:39 +0800 2018,4301456541205303,"""[悲伤][悲伤]""",100
Thu Nov 01 08:03:38 +0800 2018,4301456536560440,"""大侠走好[作揖]""",33
Thu Nov 01 08:03:38 +0800 2018,4301456536344245,"""[蜡烛]""",13
Thu Nov 01 08:03:36 +0800 2018,4301456532807003,"""唉""",400
Thu Nov 01 08:03:30 +0800 2018,4301456502751277,"""飞雪连天射白鹿""",50
Thu Nov 01 08:03:29 +0800 2018,4301456493815136,"""一路走好""",100
Thu Nov 01 08:03:27 +0800 2018,4301456490377071,"""影响一代人！""",100
Thu Nov 01 08:03:26 +0800 2018,4301456485683359,"""唉""",100
Thu Nov 01 08:03:25 +0800 2018,4301456482425940,"""，，""",23
